country;country_clean;region;is_developed;year;month;quarter;date;period;season;year_category;energy_source;energy_source_clean;source_category;energy_type;electricity_production_gwh;share_of_total;is_renewable;is_fossil;energy_intensity_category;is_outlier;is_negative;is_zero
Latvia;Latvia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;2.427.717;0.4903658629721674;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;5.092.805;1.0;False;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;0.8759999999999999;0.0001824824513874;False;True;Low;False;False;False
Latvia;Latvia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;0.234;5,25E+10;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;3.106.001;0.6307867113896556;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;145.57;0.0291370424733624;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;2.522.819;0.4231394038661264;True;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;2.561.053;0.4209918290174577;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;5926.58;1.0;False;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Latvia;Latvia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;3277.0;0.5548391965964962;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;126.761;0.0220213995373773;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;4.355.513;0.598374116038309;True;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;1.737.985;0.2563883447312469;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;7.023.844;1.0;False;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Latvia;Latvia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;2.519.809;0.3793451296837293;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;148.522;0.0222807542779615;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;6.385.301.999.999.990;0.0011223907044123;False;True;Low;False;False;False
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;2.417.064;0.3384603579923579;True;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;282.817.596;0.4883192359280581;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;6.202.953.339;1.0;False;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;0.0;0.0;False;False;Low;False;False;True
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;1.273.001;0.0002483462040259;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;366.377.634;0.6395285500804219;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;120.84;0.0217627459815612;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;2.095.891.998;0.3405041929457559;True;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;28.742.201;0.4931903682493574;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;5.946.965.086;1.0;False;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;0.0;0.0;False;False;Low;False;False;True
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;3.137;0.0005846277017143;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;3.695.446.085;0.6333834766586688;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;152.490.003;0.0255277027738709;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;2.584.009.993;0.4485202978112717;True;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;1.890.069.228;0.3649499219279007;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;54.416.727.280.000.000;1.0;False;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;0.0;0.0;False;False;Low;False;False;True
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;4.847;0.0010236878048394;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;2.677.731.737;0.5173477804333839;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;175.084;0.0331082343181752;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Coal;Coal;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Hydro;Hydro;Renewable;Clean Energy;26.889.291.940.000.000;0.4574216903176969;True;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;1.957.537.277;0.3578403459008456;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Net electricity production;Net Electricity Production;Other;Other;5.536.274.882;1.0;False;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;0.0;0.0;False;False;Low;False;False;True
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Oil;Oil;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Solar;Solar;Renewable;Clean Energy;4.847;0.0011436151296697;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;2.705.216.918;0.5126256763180183;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Wind;Wind;Renewable;Clean Energy;137.281.773;0.0288090188925859;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Coal;Coal;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Hydro;Hydro;Renewable;Clean Energy;2.731.328.991;0.562352167606551;True;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;1.114.379.128;0.2168437545498685;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Net electricity production;Net Electricity Production;Other;Other;4.770.814.096;1.0;False;False;Medium;False;False;False
Latvia;Latvia;Europe;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Oil;Oil;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Latvia;Latvia;Europe;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Solar;Solar;Renewable;Clean Energy;6.797;0.0018645385389542;True;False;Low;False;False;False
Latvia;Latvia;Europe;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;1.839.904.194;0.3886055608131049;False;True;Medium;False;False;False
Latvia;Latvia;Europe;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Wind;Wind;Renewable;Clean Energy;19.278.391;0.0471777328611897;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;1.274.999;0.2578245315043847;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;2.888.214;0.5161254543944934;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;5.347.001;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;586.526;0.1048123566233849;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;3608.0;0.6447516440933159;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;222.996;0.0468211319165953;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;1.039.001;0.2460654849774416;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;2.361.102;0.5172921586867312;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;4.444.998;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;184.958;0.0405222606084655;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;2.685.001;0.5882547270535501;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;473.0;0.1059998158005687;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;920.0;0.2062085565806017;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;2.598.608;0.5373829215935638;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;4.689.315;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;216.627;0.0447978341844375;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;2.316;0.0006526777059169;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;3.011.999;0.6228706123013518;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;537.0;0.1184040327341397;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;1.052.998;0.2557864509103882;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;1.995.361;0.4281235771142377;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;4.450.781;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;185.238;0.039744705626808;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;44.78;0.0114886203971593;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;25.249.990.000.000.000;0.5417625494426784;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;600.0;0.1366170772209093;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;1.809;0.0004230752357449;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;1071.0;0.2683951659244399;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;1582.57;0.3701573302564269;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;4.143.985;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;144.775;0.03386224750093;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;72.983;0.0194411414724866;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;2130.0;0.4981991082438092;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;636.001;0.1548662653186479;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;1.009.002;0.2166113301600696;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;1.815.576;0.3879392642290222;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;4.676.312;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;252.292;0.0539079125598627;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;73.315;0.0157597943571562;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;2533.0;0.5412332767667835;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;805.999;0.1715051150908955;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;1.026.999;0.2594529294495718;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;882.331;0.2138139034154297;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;4.051.478;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;197.762;0.0479233234586122;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;6.648.100.000.000.000;0.0187569985409447;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;1.566.001;0.3794865608929115;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;1.130.001;0.2749239450944891;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;1.164.601;0.2929931596356734;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;526.038;0.1296558540798726;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;3996.1;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;122.431;0.0308342847514623;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;67.0;0.0176920629513532;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;1165.3;0.2903169779968756;False;True;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;1.356.201;0.337065681880366;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;940.7;0.2813978769993621;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;281.779.985;0.0810561736639215;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;3.314.300.001;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;0.0;0.0;False;False;Low;False;False;True
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;112.097.758;0.0357668865230599;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;83.800.001;0.0266474369048416;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;929.200.001;0.2821501678328321;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;1.137.499.998;0.3399901337175976;True;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;0.0;0.0;False;True;Low;False;False;True
Lithuania;Lithuania;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Lithuania;Lithuania;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;926.600.001;0.2493716949832852;True;False;Low;False;False;False
Lithuania;Lithuania;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;45.456.008;0.1210740933331739;False;True;Low;False;False;False
Lithuania;Lithuania;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;3764.6;1.0;False;False;Medium;False;False;False
Lithuania;Lithuania;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;0.0;0.0;False;False;Low;False;False;True
